3g15,1.70,2009,7.0,1.0000000000000001e-07,3feg.pdf,(HC6)
5va9,2.55,2018,7.84,1.43e-08,5va9.pdf,(20-mer)
4k5o,1.90,2013,3.98,0.000104,4k3n.pdf,(1OT)
6nu5,1.60,2019,5.15,7.04e-06,6nu1.pdf,(CYS)
2r1w,1.70,2008,4.6,2.5e-05,2r1w.pdf,(KDB)
4nkt,1.90,2013,5.97,1.08e-06,4nkt.pdf,(2KH)
2jh5,2.5,2007,6.44,3.67e-07,2jh5.pdf,(895)
4oeu,2.20,2014,7.66,2.2e-08,4oes.pdf,(HIS)
6mmo,1.86,2019,3.35,0.000447,6mmo.pdf,(AMP)
6czc,2.3,2018,4.78,1.65e-05,6czc.pdf,(TTP)
3qyy,1.90,2011,5.08,8.26e-06,3qyy.pdf,(C2E)
5iw0,1.63,2016,7.22,6e-08,5isl.pdf,(6EP)
5aan,1.6,2017,4.15,7.1e-05,5aan.pdf,(XOC)
1qq9,1.53,2000,2.06,0.0087,1qq9.pdf,(MET)
2py4,1.49,2007,6.7,2.0000000000000002e-07,2py4.pdf,(DUP)
2vnp,2.19,2008,9.92,1.2e-10,2vnp.pdf,(DED)
4pnu,1.90,2014,4.89,1.3e-05,4ovf.pdf,(2VD)
2ogy,2.30,2007,4.48,3.32e-05,2e7f.pdf,(C2F)
6bgw,1.64,2018,6.68,2.1e-07,6bgu.pdf,(DKS)
3ig1,2.80,2010,6.14,7.3e-07,3ig1.pdf,(JTH)
3f16,1.16,2008,8.23,5.9100000000000005e-09,3f15.pdf,(HS3)
4ng9,2.20,2014,7.12,7.5e-08,4ng9.pdf,(2KE)
5fyx,1.80,2017,4.16,6.96e-05,5aan.pdf,(FD6)
4abe,1.3,2012,3.4,0.0004,4ab8.pdf,(913)
3lq2,1.96,2010,5.22,5.97e-06,3lpl.pdf,(TDP)
3sl0,2.00,2011,2.7,0.002,3gmz.pdf,(FB5)
4eoy,2.22,2013,6.49,3.26e-07,4eoy.pdf,(8-mer)
5xiw,2.90,2018,4.96,1.103e-05,5xiw.pdf,(LOC)
1ajn,2.36,1997,2.63,0.00232,1ajn.pdf,(AAN)
1gz4,2.20,2002,3.7,0.0002,1gz4.pdf,(ATP)
2q9y,2.85,2008,4.44,3.6e-05,2q9y.pdf,(BTM)
3th0,1.75,2012,4.12,7.58e-05,3th0.pdf,(5-mer)
6gj6,1.76,2019,4.7,2e-05,6gj5.pdf,(EZZ)
1f0r,2.10,2000,7.66,2.2e-08,1f0r.pdf,(815)
2z7h,2.08,2008,6.94,1.15e-07,2p1c.pdf,(GG3)
2y7z,1.84,2011,8.7,2e-09,2y7z.pdf,(C0Z)
6ea1,1.82,2018,6.59,2.57e-07,6ea1.pdf,(J0Y)
2xc4,1.67,2010,8.05,9e-09,2xbv.pdf,(IVK)
1ql7,2.1,2000,5.0,1e-05,1ql7.pdf,(ZEN)
5eg4,1.32,2016,7.68,2.1e-08,5eg4.pdf,(5N7)
1h9l,1.67,2001,3.12,0.00076,1h9l.pdf,(5-mer)
1tx7,1.75,2005,4.6,2.5e-05,1tx7.pdf,(4CM)
2drc,1.90,1994,9.89,1.3000000000000002e-10,2drc.pdf,(MTX)
2w66,2.27,2009,4.05,8.9e-05,2w66.pdf,(HQ6)
5aiv,2.04,2015,6.19,6.5e-07,5ais.pdf,(M1W)
2jg8,2.05,2008,6.3,5e-07,2jg8.pdf,(SEP)
5yls,3.00,2018,5.29,5.13e-06,5xiw.pdf,(Y50)
6r0x,3.13,2019,8.7,2e-09,6r0x.pdf,(8-mer)
4res,3.41,2015,7.85,1.4e-08,4res.pdf,(BUF)
3fzn,1.62,2009,4.01,9.7e-05,3fzn.pdf,(D7K)
2y81,1.7,2011,8.7,2e-09,2y7z.pdf,(931)
1gj6,1.50,2002,7.0,1.0000000000000001e-07,1gj6.pdf,(132)
1b38,2.00,1998,6.6,2.54e-07,1b38.pdf,(ATP)
1eb2,2.0,2002,6.01,9.8e-07,1eb2.pdf,(BPO)
6i9a,1.20,2019,10.0,1e-10,6i9a.pdf,(H8E)
2phb,2.30,2008,9.49,3.2000000000000003e-10,2phb.pdf,(230)
4cc7,1.97,2013,4.33,4.65e-05,4cc2.pdf,(12-mer)
1onz,2.4,2003,5.1,8e-06,1onz.pdf,(968)
1o3c,1.64,2003,7.13,7.4e-08,1o3c.pdf,(780)
4u91,2.00,2014,6.83,1.49e-07,4u90.pdf,(11-mer)
1mq5,2.1,2003,9.0,1e-09,1mq5.pdf,(XLC)
4ngn,1.64,2014,7.55,2.81e-08,4ngn.pdf,(J96)
4z7o,2.85,2016,5.04,9.03e-06,4z7o.pdf,(4-mer)
3srg,2.19,2012,5.7,2e-06,3srg.pdf,(OCH)
4gv8,2.10,2013,6.49,3.2e-07,4gv8.pdf,(DUP)
4q3t,2.14,2014,6.48,3.3e-07,4q3q.pdf,(HAR)
1ryf,1.75,2004,8.8,1.6e-09,1ryf.pdf,(GDP)
3rv6,2.04,2012,4.68,2.1e-05,3rv6.pdf,(RVA/VAE)
4ryd,2.15,2015,11.26,5.5e-12,4ryd.pdf,(5-mer)
2y8i,3.13,2011,5.89,1.3e-06,2y8i.pdf,(ADP)
1hqh,2.80,2001,6.3,5e-07,1hqh.pdf,(NNH)
5edd,1.97,2016,5.24,5.7000000000000005e-06,5ect.pdf,(DUP)
3ozg,1.99,2011,9.19,6.5e-10,3ozf.pdf,(SSI)
1w7x,1.80,2005,8.4,4e-09,1w7x.pdf,(413)
3qio,1.40,2011,6.84,1.44e-07,3qin.pdf,(QID)
3ts4,1.59,2012,8.72,1.9e-09,3ts4.pdf,(EEG)
1qf0,2.2,1999,7.38,4.2e-08,1qf0.pdf,(TI2)
1ctr,2.45,1994,6.0,1e-06,1ctr.pdf,(TFP)
6dq5,1.89,2018,5.19,6.4000000000000006e-06,6dq4.pdf,(H6G)
6fvm,1.63,2019,6.6,2.5e-07,6fvl.pdf,(6-mer)
2wor,1.7,2009,3.9,0.000125,2wor.pdf,(2AN)
6ott,2.55,2019,5.42,3.8e-06,6ott.pdf,(N7Y)
2qwb,2.0,1998,2.74,0.00182,2qwb.pdf,(SIA)
5ory,1.99,2017,3.45,0.000357,5orl.pdf,(AY4)
5n2z,1.37,2017,5.31,4.9000000000000005e-06,5mnr.pdf,(8JH)
4x8v,2.50,2015,6.89,1.3e-07,4x8s.pdf,(3Z9)
4yym,1.50,2015,3.62,0.00024,4yy6.pdf,(11-mer)
1ork,2.4,1999,8.81,1.56e-09,1ork.pdf,(ATC)
2jnp,NMR,2007,6.89,1.3e-07,2jnp.pdf,(NGH)
3k3a,2.59,2010,7.08,8.4e-08,3k37.pdf,(G39)
2pl9,2.60,2008,4.17,6.740000000000001e-05,2pl9.pdf,(19-mer)
4ayq,1.10,2013,7.33,4.7e-08,4ayp.pdf,(MVL)
1r17,1.86,2003,6.42,3.79e-07,1r17.pdf,(16-mer)
5a3q,3.05,2016,8.6,2.5e-09,5a3q.pdf,(DL5)
4lk6,2.86,2013,5.2,6.3e-06,4ljh.pdf,(GAL-LRD)
1sbr,2.30,2004,5.0,1e-05,1sbr.pdf,(VIB)
3bbf,1.70,2008,5.28,5.2e-06,3bbb.pdf,(GDP)
5w8v,2.35,2017,8.22,6e-09,5w8v.pdf,(9YP)
6h0b,1.80,2018,4.15,7e-05,6h0b.pdf,(16-mer)
5mi6,2.00,2017,7.3,5e-08,5mi4.pdf,(NHT)
1fax,3.00,1997,7.39,4.1e-08,1fax.pdf,(DX9)
2e7f,2.20,2007,6.1,7.900000000000001e-07,2e7f.pdf,(C2F)
5e5g,1.95,2016,3.15,0.0007,5e2l.pdf,(DTR)
2zdm,1.93,2008,6.41,3.86e-07,2zdk.pdf,(46U)
3e9h,2.10,2009,7.55,2.8e-08,3e9h.pdf,(KAA)
3loo,2.00,2011,6.07,8.6e-07,3loo.pdf,(B4P)
2xbv,1.66,2010,8.43,3.7e-09,2xbv.pdf,(XBV)
6n53,2.70,2019,7.87,1.3400000000000001e-08,6n53.pdf,(UZR)
5wa6,2.25,2018,6.36,4.4e-07,5wa6.pdf,(KU7)
1grp,2.5,1996,3.72,0.000189,1grp.pdf,(ICT)
6fbv,3.50,2018,6.52,3e-07,6fbv.pdf,(FI8)
3a1e,1.95,2009,2.66,0.0022,3a1c.pdf,(ACP)
3zyh,1.50,2011,4.29,5.15e-05,3zyh.pdf,(G0S)
1lpg,2.0,2003,7.09,8.2e-08,1lpg.pdf,(IMA)
4oew,2.44,2015,6.82,1.52e-07,4oew.pdf,(5IO)
2kdh,NMR,2009,2.96,0.0011,2kdh.pdf,(KDH)
5wew,3.18,2018,6.74,1.8e-07,5wep.pdf,(A81)
4iu0,1.77,2013,5.89,1.3e-06,4iu0.pdf,(ABH)
2llo,NMR,2012,5.82,1.5e-06,2llo.pdf,(19-mer)
1ce5,1.90,1999,4.74,1.84e-05,1ce5.pdf,(BEN)
5izl,2.72,2016,5.73,1.85e-06,5izk.pdf,(GCP)
5lvd,1.25,2017,2.62,0.0024,5lvd.pdf,(79F)
4gzx,2.45,2012,3.19,0.000645,4gzp.pdf,(2-mer)
1ebg,2.10,1995,10.82,1.5e-11,1ebg.pdf,(PAH)
5a6x,1.55,2016,6.69,2.02e-07,5a6x.pdf,(MFU)
2zq2,1.4,2009,6.56,2.76e-07,2zdk.pdf,(13U)
4ef4,2.15,2012,5.35,4.42e-06,4ef4.pdf,(C2E)
3ck7,2.10,2008,4.05,8.9e-05,3ck7.pdf,(ACX)
4iu4,1.80,2013,5.0,1e-05,4iu0.pdf,(S2C)
4x0z,1.85,2015,3.15,0.0007,4x0z.pdf,(4-mer)
4gr0,1.5,2013,9.55,2.8e-10,4gql.pdf,(R4B)
2qwe,2.0,1998,7.48,3.3000000000000004e-08,2qwe.pdf,(GNA)
4ljh,1.45,2013,4.71,1.94e-05,4ljh.pdf,(GAL-MHD)
3iae,2.3,2010,3.89,0.00013,3iae.pdf,(D7K)
1alw,2.03,1998,6.52,3e-07,1alw.pdf,(ISA)
2llq,NMR,2012,5.82,1.5e-06,2llq.pdf,(19-mer)
4j03,2.92,2013,7.59,2.6e-08,4j03.pdf,(FVS)
4odp,1.75,2015,4.77,1.706e-05,4odk.pdf,(16-mer)
4dzy,2.10,2013,5.62,2.4e-06,4dzy.pdf,(WJ1)
4lke,1.65,2013,5.37,4.3e-06,4lkd.pdf,(4-mer)
3vdb,2.05,2012,2.52,0.0030299999999999,3vd4.pdf,(149)
6ibs,1.37,2019,4.96,1.1e-05,6ibs.pdf,(HB8)
4idn,2.25,2013,5.24,5.77e-06,4idn.pdf,(GNP)
4ish,1.82,2013,8.72,1.9e-09,4ish.pdf,(1GE)
1k1i,2.2,2001,6.58,2.64e-07,1k1i.pdf,(FD1)
6hh3,1.82,2018,6.24,5.8e-07,6g1p.pdf,(A1R)
2ypo,2.0,2013,4.68,2.1e-05,2ypo.pdf,(PHE)
5c2e,2.10,2015,8.7,2e-09,5c1w.pdf,(4Y1)
5e2l,2.50,2016,4.03,9.3e-05,5e2l.pdf,(DPN)
4gr8,1.3,2013,7.83,1.47e-08,4gql.pdf,(R4C)
1o7o,1.97,2003,4.49,3.2e-05,1o7o.pdf,(UDP)
5etr,1.32,2016,6.52,3e-07,5etk.pdf,(5RW)
6p89,1.4,2019,5.01,9.77e-06,6p83.pdf,(O4A)
3m36,2.15,2010,9.82,1.5e-10,3m35.pdf,(M35)
3o84,2.10,2010,7.24,5.8e-08,3o82.pdf,(HTJ)
4wmx,2.00,2015,4.85,1.41e-05,4wmr.pdf,(3R7)
6q2y,1.00,2019,5.26,5.5e-06,6ibs.pdf,(HCQ)
4zx6,2.05,2016,5.27,5.4e-06,4zw3.pdf,(4U6)
3lik,1.80,2010,8.72,1.92e-09,3lik.pdf,(EEG)
3lil,1.80,2010,8.08,8.300000000000002e-09,3lik.pdf,(EEA)
5evz,1.85,2016,6.57,2.7e-07,5evz.pdf,(ADP)
1z9g,1.70,2005,5.64,2.3e-06,1z9g.pdf,(RRT)
5cxa,1.3,2016,8.05,9e-09,5cxa.pdf,(55L)
2hr6,1.84,2007,4.82,1.5e-05,2hr6.pdf,(DUD)
4p02,2.65,2014,6.4,4.0000000000000003e-07,4p00.pdf,(C2E)
5wzr,2.79,2017,7.29,5.1e-08,5wzn.pdf,(DJN)
1utj,1.83,2004,3.84,0.0001439999999999,1utj.pdf,(ABN)
6ak6,1.75,2019,5.56,2.76e-06,6aec.pdf,(CTP)
4tln,2.30,1982,3.72,0.00019,4tln.pdf,(LNO)
4gql,1.15,2013,9.59,2.6000000000000003e-10,4gql.pdf,(R47)
4xyn,2.55,2015,5.89,1.3e-06,4xyn.pdf,(15-mer)
5kap,2.95,2016,4.23,5.86e-05,5jsq.pdf,(6RH)
2bmg,2.70,2006,7.74,1.8e-08,2bmg.pdf,(I1H)
6mlw,1.90,2019,3.74,0.000184,6mlf.pdf,(JVA)
2tmn,1.6,1989,5.89,1.3e-06,2tmn.pdf,(0FA)
2jh6,2.21,2007,7.77,1.7e-08,2jh6.pdf,(894)
6dq4,1.39,2018,4.92,1.2e-05,6dq4.pdf,(K0I)
5j7j,NMR,2017,5.07,8.599999999999999e-06,5j7j.pdf,(19-mer)
1h79,2.90,2002,4.89,1.3e-05,1h79.pdf,(TTP)
3nba,2.68,2010,3.41,0.000388,3nba.pdf,(APC)
2o1v,2.45,2007,5.3,5e-06,2o1u.pdf,(ADP)
6nfz,2.97,2019,7.8,1.6e-08,6nfy.pdf,(B49)
1x07,2.20,2005,3.28,0.00052,1x07.pdf,(IPE)
6q8a,2.11,2019,8.01,9.8e-09,6hb5.pdf,(HQ5)
5ixt,1.94,2016,4.6,2.5e-05,5ixq.pdf,(17-mer)
6d5e,1.75,2018,6.85,1.4e-07,6d55.pdf,(FVG)
5l9o,1.84,2016,5.4,4e-06,5l9g.pdf,(GOP)
5x4o,2.05,2017,4.06,8.8e-05,5x4m.pdf,(YAM)
5d6j,2.25,2016,4.44,3.6e-05,5d6j.pdf,(ATP)
5e3a,2.05,2016,5.44,3.6000000000000003e-06,5e2q.pdf,(5-mer)
6ccx,NMR,2018,3.15,0.0007,6cc9.pdf,(EWS)
1ecq,2.0,2000,3.0,0.001,1ecq.pdf,(DXG)
5g60,1.99,2017,6.52,3e-07,5g5z.pdf,(NYT)
3uzd,1.86,2012,5.05,9e-06,3uxg.pdf,(17-mer)
3nw9,1.65,2011,9.0,1e-09,3nw9.pdf,(637)
4abd,1.25,2012,4.4,4e-05,4ab8.pdf,(SW2)
1y8o,2.48,2005,5.89,1.3e-06,1y8o.pdf,(ADP)
6g84,2.47,2018,5.21,6.1e-06,6g84.pdf,(16-mer)
1ru1,1.40,2004,4.74,1.8e-05,1ru1.pdf,(APC)
4rhu,2.57,2015,6.16,6.9e-07,4rht.pdf,(45T-3QE)
5orz,1.92,2017,3.36,0.000432,5orl.pdf,(A6W)
3uuo,2.11,2012,7.96,1.1e-08,3uuo.pdf,(0CV)
4qsk,2.70,2014,5.1,8e-06,4qsh.pdf,(2BA)
1o34,1.50,2003,5.74,1.8e-06,1o34.pdf,(801)
6dyo,2.84,2019,4.49,3.2e-05,6dyo.pdf,(LDP)
1oko,1.60,2003,4.54,2.9e-05,1oko.pdf,(GLB)
1wc6,2.51,2004,4.0,0.0001,1wc6.pdf,(TAT)
3nal,2.65,2010,8.1,8e-09,3nal.pdf,(DBK)
2z4r,3.05,2008,7.62,2.4e-08,2z4r.pdf,(ADP)
5orr,2.09,2017,3.77,0.00017,5orl.pdf,(A5Q)
2hzy,1.35,2006,7.39,4.1e-08,2hzy.pdf,(DHJ)
3vdc,2.55,2012,4.92,1.2e-05,3vd4.pdf,(IPT)
4lmn,2.80,2013,10.3,5e-11,4lmn.pdf,(EUI)
1bra,2.20,1994,1.82,0.015,1bra.pdf,(BEN)
3qlm,2.50,2011,6.37,4.31e-07,3qlm.pdf,(PLM)
1ai6,2.55,1997,3.97,0.000107,1ai6.pdf,(4HP)
5wei,2.25,2017,5.7,2e-06,5w3i.pdf,(GY6)
6ipi,1.80,2019,5.71,1.95e-06,6aec.pdf,(DCP)
4isi,1.94,2013,8.14,7.3e-09,4isi.pdf,(1GG)
1tni,1.90,1994,4.0,0.0001,1tni.pdf,(PBN)
2zdl,1.8,2008,6.4,4.02e-07,2zdk.pdf,(45U)
3ole,1.55,2011,7.83,1.47e-08,3old.pdf,(7-mer)
1ela,2.00,1994,6.36,4.4e-07,1ela.pdf,(0Z1)
1eld,2.00,1995,6.7,2.0000000000000002e-07,1eld.pdf,(0Z0)
1o3i,1.51,2003,7.3,5e-08,1o3i.pdf,(907)
5l9i,1.9,2016,7.0,9.9e-08,5l9g.pdf,(SNW)
1ycm,NMR,2005,8.0,1e-08,1ycm.pdf,(NGH)
6bgu,1.68,2018,6.28,5.3e-07,6bgu.pdf,(DKP)
2wzf,2.10,2009,7.0,1e-07,2wzf.pdf,(UDP-BGC)
4nro,2.30,2014,5.02,9.6e-06,4nro.pdf,(AKG)
3nx7,1.80,2010,8.1,7.88e-09,3lk8.pdf,(NHK)
3twp,1.83,2012,3.92,0.000119,3qqs.pdf,(SAL)
6m9c,1.80,2018,7.25,5.6e-08,1ke1.pdf,(3-mer)
1gx4,1.46,2003,4.28,5.3e-05,1gx4.pdf,(UDP)
3mof,1.75,2010,3.07,0.00086,3moe.pdf,(OXL)
5ma7,1.30,2017,3.47,0.000336,5lvd.pdf,(7K0)
4q3s,2.11,2014,6.59,2.6e-07,4q3q.pdf,(X7A)
1hqf,2.90,2001,5.0,1e-05,1hqf.pdf,(HAR)
2y82,2.20,2011,8.4,4e-09,2y7z.pdf,(930)
2zmm,2.10,2008,7.6,2.5e-08,2zmm.pdf,(35B)
5cnm,2.84,2015,6.81,1.56e-07,5cni.pdf,(52Q)
1h7a,2.75,2002,4.72,1.9e-05,1h7a.pdf,(DTP)
3tsk,2.0,2012,7.17,6.7e-08,3ts4.pdf,(QEG)
1pdz,2.20,1995,3.7,0.0002,1pdz.pdf,(PGA)
1hp0,2.10,2001,6.7,2.0000000000000002e-07,1hp0.pdf,(AD3)
4own,2.11,2014,4.22,6e-05,4n5v.pdf,(5RG)
3aav,1.70,2010,6.62,2.4e-07,3aas.pdf,(A2C)
2foy,1.55,2006,6.92,1.2e-07,2foy.pdf,(B30)
5el9,1.10,2016,7.64,2.3e-08,5dnl.pdf,(5DL)
4f20,2.50,2012,3.29,0.0005082999999999,4f1z.pdf,(13-mer)
1lpz,2.4,2003,7.6,2.5e-08,1lpz.pdf,(CMB)
3cz1,1.5,2009,7.26,5.5e-08,3cyz.pdf,(NBB)
4umb,2.17,2014,4.0,9.9e-05,4uma.pdf,(0V5)
4elh,2.10,2013,8.09,8.199999999999999e-09,4elb.pdf,(53I/53J)
2xto,2.80,2010,6.2,6.3e-07,2xtm.pdf,(GDP)
1o39,1.59,2003,7.13,7.4e-08,1o39.pdf,(780)
4qsh,2.51,2014,5.1,8e-06,4qsh.pdf,(2BA)
2woq,1.75,2009,2.88,0.00133,2woq.pdf,(AYC)
2jdy,1.70,2007,4.37,4.29e-05,2jdy.pdf,(MMA)
1sln,2.27,1996,6.64,2.3000000000000002e-07,1sln.pdf,(INH)
1o2j,1.65,2003,6.92,1.2e-07,1o2j.pdf,(656)
5k8o,2.89,2016,5.96,1.0900000000000002e-06,5k8n.pdf,(6R7)
3lk0,2.04,2010,3.16,0.0006969,3lk0.pdf,(Z80)
4x8o,2.1,2015,6.6,2.5e-07,4x8l.pdf,(AP5)
1z4o,1.9,2005,4.52,3e-05,1z4o.pdf,(GL1)
1v48,2.20,2004,7.8,1.6e-08,1v48.pdf,(HA1)
3uxl,2.20,2012,5.57,2.7e-06,3uxk.pdf,(CFI)
2n27,NMR,2016,6.55,2.8e-07,2n27.pdf,(4DY)
1lpk,2.2,2003,7.55,2.8e-08,1lpk.pdf,(CBB)
1ocn,1.31,2003,6.39,4.12e-07,1ocn.pdf,(2-mer)
5g2b,1.83,2017,7.0,1e-07,5g2b.pdf,(LQY)
2kfh,NMR,2009,2.62,0.0024,2kff.pdf,(12-mer)
3wqm,2.10,2014,6.25,5.6e-07,3wqm.pdf,(B29)
2fou,0.99,2006,7.1,8e-08,2fou.pdf,(B22)
3hvh,1.30,2009,8.52,3e-09,3hvh.pdf,(542)
1xa5,2.12,2004,6.5,3.16e-07,1xa5.pdf,(KAR)
4ngp,1.63,2014,7.96,1.097e-08,4ngp.pdf,(J31)
2vzr,1.95,2009,4.28,5.260000000000001e-05,2vzq.pdf,(GCU)
5jsg,2.50,2017,4.85,1.42e-05,5jsg.pdf,(6P9)
6hky,2.75,2019,9.34,4.563e-10,6hkx.pdf,(GCE)
4wk1,1.98,2014,5.89,1.3e-06,4wk1.pdf,(2BA)
5meh,0.95,2016,6.32,4.81e-07,5meh.pdf,(DMJ)
6qaf,1.61,2019,7.42,3.8e-08,6qaf.pdf,(XC3)
1pq3,2.70,2003,7.52,3e-08,1pq3.pdf,(S2C)
1rin,2.60,1993,3.15,0.0007,1rin.pdf,(MAN)
3kr4,2.00,2010,7.6,2.5e-08,3kr4.pdf,(BES)
1nki,0.95,2004,6.7,2.0000000000000002e-07,1nki.pdf,(PPF)
5iwg,1.66,2016,6.46,3.46e-07,5iwg.pdf,(IWX)
1zsh,2.90,2006,7.07,8.5e-08,1zsh.pdf,(IHP)
6jki,2.59,2019,6.39,4.1e-07,5wyq.pdf,(DFG)
6ios,2.35,2019,4.1,7.94e-05,6iop.pdf,(PRO)
3dnt,1.66,2009,4.74,1.8e-05,3dnt.pdf,(ATP)
4giu,1.67,2013,5.33,4.7e-06,4giu.pdf,(636)
3lc3,1.90,2010,5.23,5.9e-06,3lc3.pdf,(IYX)
3mg6,2.60,2011,7.89,1.3e-08,3mg0.pdf,(LZT)
4fqo,1.65,2012,5.16,6.9e-06,4fqo.pdf,(AZ3)
2y4k,2.45,2011,5.46,3.5e-06,2y4j.pdf,(GDP)
3tz4,2.25,2012,5.49,3.2000000000000003e-06,3tz4.pdf,(03H)
6cze,2.30,2018,4.03,9.3e-05,6cze.pdf,(ITT)
6aao,1.40,2019,2.11,0.0078,6aac.pdf,(9U0)
2vk6,1.50,2008,5.3,5e-06,2vk6.pdf,(DAN)
3c84,1.94,2008,7.85,1.4e-08,3c79.pdf,(TH4)
5a3r,3.05,2016,7.78,1.67e-08,5a3q.pdf,(DL5)
6e4u,3.27,2018,7.87,1.36e-08,6e4t.pdf,(HU7)
3f6e,1.34,2008,2.38,0.00414,3f6b.pdf,(8PA)
1c3x,2.40,1999,3.68,0.00021,1c3x.pdf,(8IG)
1tnj,1.80,1994,1.96,0.011,1tnj.pdf,(PEA)
4gzw,2.45,2012,4.52,3e-05,4gzp.pdf,(3-mer)
6bs4,2.50,2019,5.55,2.8e-06,6bs3.pdf,(AGS)
4az5,1.73,2013,5.99,1.02e-06,4az5.pdf,(NGW)
1mf4,1.90,2003,7.99,1.02e-08,1mf4.pdf,(5-mer)
3m2u,1.40,2010,7.0,1.0000000000000001e-07,3m1v.pdf,(TXZ)
6o5u,1.40,2019,4.38,4.2e-05,6np2.pdf,(KAN)
3ijh,2.10,2009,4.0,0.0001,3ijh.pdf,(KO2)
1ttm,1.95,2004,7.35,4.5e-08,1ttm.pdf,(667)
6mmc,1.42,2019,3.61,0.000244,6mmc.pdf,(ADP)
2zhd,1.94,2009,6.54,2.87e-07,2zdk.pdf,(12U)
4dst,2.30,2012,2.96,0.0011,4dsn.pdf,(9LI)
6buu,2.40,2018,5.44,3.6000000000000003e-06,6buu.pdf,(10-mer)
4bbg,2.75,2013,8.32,4.8e-09,4bbg.pdf,(V02)
1gzc,1.58,2002,3.49,0.00032,1gzc.pdf,(LAT)
4l19,1.66,2014,6.1,8.000000000000001e-07,4l19.pdf,(1UA)
5bms,2.90,2015,6.34,4.55e-07,4zy4.pdf,(4T6)
1zzz,1.90,1999,5.14,7.3e-06,1zzz.pdf,(0IV)
4xtm,2.70,2016,4.57,2.697e-05,4xtm.pdf,(A2G)
4lxz,1.85,2013,6.74,1.82e-07,4lxz.pdf,(SHH)
5ybi,2.27,2018,3.49,0.00032248,5ybi.pdf,(ANP)
5f2r,2.15,2016,4.28,5.2e-05,5evz.pdf,(ACP)
4qge,2.00,2014,9.3,5e-10,4qge.pdf,(35O)
1dva,3.00,2000,8.07,8.5e-09,1dva.pdf,(19-mer)
1os0,2.10,2003,6.03,9.3e-07,1os0.pdf,(0PQ)
2cvd,1.45,2006,6.1,8.000000000000001e-07,2cvd.pdf,(HQL)
1oyq,1.9,2003,6.96,1.1e-07,1oyq.pdf,(T87)
1mmr,2.4,1996,5.4,4e-06,1mmr.pdf,(SRS)
2jbj,2.19,2006,9.7,2e-10,2jbj.pdf,(G88)
1usn,1.80,1998,7.74,1.8e-08,1usn.pdf,(IN9)
4rra,1.7,2015,4.87,1.34e-05,4rr6.pdf,(A3T)
5jcb,2.30,2017,4.21,6.204e-05,5jcb.pdf,(NV4)
4ngs,1.68,2014,8.12,7.6e-09,4ngs.pdf,(J34)
1gz9,1.70,2002,3.51,0.00031,1gz9.pdf,(FUC-LAT)
3gxy,2.40,2009,5.59,2.6e-06,3gxy.pdf,(3-mer)
1kc7,2.20,2002,5.52,3e-06,1kc7.pdf,(PPR)
1bjv,1.80,1998,5.54,2.9e-06,1bju.pdf,(GP8)
5agj,2.00,2015,6.15,7e-07,5agi.pdf,(ANZ)
1bxr,2.1,1999,3.4,0.0004,1bxr.pdf,(ANP)
3iqv,1.20,2010,5.18,6.6e-06,3iqj.pdf,(6-mer)
1hfs,1.70,1998,8.7,2e-09,1hfs.pdf,(L04)
2kfg,NMR,2009,2.92,0.0012,2kff.pdf,(12-mer)
5etq,1.96,2016,6.48,3.3e-07,5etk.pdf,(YH2)
4u0s,2.49,2014,6.8,1.58e-07,4u04.pdf,(ADP)
4yb6,1.98,2016,5.32,4.8e-06,4yb5.pdf,(HIS)
4oc1,1.75,2014,6.6,2.54e-07,4oc0.pdf,(2QS)
5wef,2.00,2017,6.44,3.6e-07,5w3i.pdf,(GY6)
1tlp,2.30,1989,7.55,2.8e-08,1tlp.pdf,(RDF)
4gwi,1.60,2012,3.69,0.000202,4gwi.pdf,(BDZ)
3lk8,1.8,2010,7.71,1.97e-08,3lk8.pdf,(Z79)
5js3,1.16,2016,6.73,1.85e-07,5js3.pdf,(6MG)
2j78,1.65,2006,6.42,3.84e-07,2j78.pdf,(GOX)
3liw,2.22,2010,7.6,2.5e-08,3liw.pdf,(RUP)
3u2q,2.70,2012,8.22,6e-09,3u2q.pdf,(12-mer)
5irr,2.04,2017,5.27,5.4e-06,5irr.pdf,(GSP)
5btv,1.70,2016,3.85,0.00014,5btv.pdf,(4-mer)
5czm,1.30,2016,8.32,4.8e-09,5cxa.pdf,(R47)
2ff2,2.20,2006,8.21,6.2e-09,2ff2.pdf,(IMH)
1jao,2.4,1996,5.92,1.2e-06,1jao.pdf,(0D3)
4m5k,1.30,2014,5.23,5.9e-06,4m5g.pdf,(YH3)
1v2l,1.6,2004,4.29,5.1e-05,1v2l.pdf,(BEN)
3ck8,2.10,2008,3.84,0.000146,3ck7.pdf,(BCD)
3ffu,2.80,2009,6.44,3.6e-07,3ef5.pdf,(GTP)
2qwc,1.60,1998,3.55,0.00028,2qwc.pdf,(DAN)
5im3,2.30,2016,5.82,1.5e-06,5im3.pdf,(DTP)
2xej,1.78,2010,8.87,1.34e-09,2xef.pdf,(OKD)
5wxg,1.70,2017,3.86,0.000137,5wxg.pdf,(7-mer)
3ozt,1.48,2011,4.13,7.49e-05,3nw9.pdf,(OZZ)
3cs7,2.2,2008,10.68,2.1e-11,3cs7.pdf,(LG0)
1nwl,2.40,2003,2.39,0.0040999999999999,1nwl.pdf,(964)
